10,2346.240699,1970990,0,281570,2252560,140785,60.004500,3.130000,4.250000,25.810000,5.490000
20,3722.558400,3127194,0,446742,3573936,223371,60.004700,3.540000,5.360000,21.750000,7.190000
30,4161.794899,3496234,0,499462,3995696,249731,60.005600,3.900000,7.200000,27.050000,11.040000
40,4571.156221,3840200,0,548600,4388800,274300,60.006700,3.830000,8.740000,28.690000,14.050000
50,5650.189392,4746784,0,678112,5424896,339056,60.007900,3.670000,8.840000,47.330000,15.880000
60,6493.708412,5455506,0,779358,6234864,389679,60.008700,3.670000,9.230000,42.570000,17.450000
70,7018.167154,5896184,0,842312,6738496,421156,60.009400,3.680000,9.960000,57.800000,20.220000
80,7340.977564,6167490,0,881070,7048560,440535,60.010400,3.710000,10.880000,66.870000,23.550000
90,7579.356946,6367774,0,909682,7277456,454841,60.010500,3.990000,11.860000,66.240000,27.220000
100,7597.720494,6383468,0,911924,7295392,455962,60.013000,3.950000,13.150000,105.390000,31.870000
110,7718.249075,6484842,0,926406,7411248,463203,60.014000,3.850000,14.240000,133.870000,34.920000
120,7779.686547,6536614,0,933802,7470416,466901,60.015400,3.850000,15.410000,136.610000,41.020000
130,8283.330528,6959540,0,994220,7953760,497110,60.013300,4.070000,15.680000,149.510000,40.330000
140,8681.104265,7293902,0,1041986,8335888,520993,60.014600,4.080000,16.110000,162.970000,39.880000
150,8122.650564,6824664,0,974952,7799616,487476,60.014400,3.880000,18.450000,176.850000,50.480000
160,8618.703334,7241388,0,1034484,8275872,517242,60.013900,4.390000,18.540000,190.830000,49.430000
170,7952.636122,6682018,0,954574,7636592,477287,60.016200,4.060000,21.360000,178.120000,62.580000
